"","year","cell","cell_lat","cell_lng","gr_mn_all","gr_pall","gr_mn_for","gr_pfor","p_open","gr_mn_open","gr_mn_lag","...1","colddays","warmdays","spring.gdd","summer.gdd"
"732",2013,537,47.9578000244938,-82.8176553580113,153.61,1,153.61,0.99,0.01,153.61,3.12638803734444e-13,2035,108,30,166.890746451441,587.164977465825
"733",2013,538,48.5865921308426,-78.7499999980182,149.56,1,149.54,0.97,0.03,150.206666666667,0.666666666666771,2036,105,31,183.760712867003,573.033505224628
"734",2013,539,47.9578000251635,-74.6823446390516,144.62,1,144.58,0.98,0.02,146.58,2,2037,103,34,172.404331663671,553.49333462222
"735",2013,540,47.3238018454605,-70.7341162024827,142.06,1,141.72,0.95,0.05,148.52,6.80000000000018,2038,87,33,169.292438522717,576.617379433455
"736",2013,541,46.6202372413531,-66.9079857263678,144.68,1,144.38,0.97,0.03,154.38,10.0000000000003,2039,70,36,191.789337573087,675.405221286745
"737",2013,562,44.1402918686352,-91.9199480740028,156.02,1,140.88,0.45,0.55,168.407272727273,27.5272727272727,2040,74,44,355.930595002219,1012.32171607701
"738",2013,563,44.8891978391312,-88.2953307659256,146.31,1,143.59,0.74,0.26,154.051538461538,10.4615384615385,2041,72,43,261.242882750699,828.044388138743
"739",2013,564,45.5580435896312,-84.5586595325796,141.66,1,142.02,0.93,0.07,136.877142857143,-5.14285714285742,2042,65,50,227.096872870398,756.714715163933
"740",2013,565,46.1870092076203,-80.7130536184924,142.68,1,142.77,0.98,0.02,138.27,-4.50000000000014,2043,85,48,194.837955617968,678.516080519452
"741",2013,566,46.1870092081857,-76.7869463785759,140.3,1,139.6,0.95,0.05,153.600000000001,14.0000000000006,2044,82,41,234.091938358762,694.923724343054
"742",2013,567,45.5580435905451,-72.9413404642818,140.97,1,136.32,0.79,0.21,158.462857142857,22.1428571428571,2045,67,40,273.878377591076,766.250471307024
"743",2013,568,44.8891978402985,-69.2046692307013,139.5,1,139.5,0.99,0.01,139.500000000001,9.09494701772928e-13,2046,60,42,231.928216723375,769.020862914821
"744",2013,589,41.5914814738607,-93.0964601408555,156.57,1,126.43,0.15,0.85,161.888823529412,35.4588235294118,2047,43,54,469.766094660938,1147.88957943351
"745",2013,590,42.4255736420171,-89.6927335499158,151.2,1,132.82,0.23,0.77,156.69012987013,23.8701298701299,2048,48,48,448.480541535675,1064.22519602296
"746",2013,591,43.1334602429176,-86.1445569064626,139.9,1,134.52,0.65,0.35,149.891428571429,15.3714285714285,2049,43,59,373.54605501586,954.693694820131
"747",2013,592,43.7827146670404,-82.4962552442126,148.73,1,133.42,0.35,0.65,156.973846153846,23.5538461538461,2050,45,59,307.289636923209,864.099038565034
"748",2013,593,44.4260057265326,-78.7499999978607,137.08,1,134.65,0.81,0.19,147.439473684211,12.7894736842106,2051,49,55,273.756091442894,823.492123595123
"749",2013,594,43.7827146678839,-75.0037447526642,133.45,1,133.33,0.93,0.07,135.044285714285,1.71428571428527,2052,46,51,296.070584181958,841.486232756648
"750",2013,595,43.1334602440522,-71.3554430901979,134.56,1,134.53,0.99,0.01,137.530000000001,3.00000000000088,2053,34,51,317.457242690997,914.14716430901
"751",2013,616,39.0182853806001,-94.233372640393,130.02,1,118.78,0.4,0.6,137.513333333333,18.7333333333333,2054,18,74,598.197843174125,1332.04197894071
"752",2013,617,39.9013629432319,-90.9604566621439,149.32,1,122.28,0.26,0.74,158.820540540541,36.5405405405405,2055,22,68,584.901700362973,1235.33625334927
"753",2013,618,40.6811083428193,-87.5982717795414,163.05,1,127.12,0.1,0.9,167.042222222222,39.9222222222222,2056,28,68,543.804440907286,1128.53395265964
"754",2013,619,41.3602908290039,-84.1263735168693,156.14,1,129.88,0.16,0.84,161.141904761905,31.2619047619048,2057,32,65,504.077266839609,1052.22010124228
"755",2013,620,42.005208471077,-80.5643406598932,135.84,1,127.14,0.71,0.29,157.14,30,2058,37,71,392.368488910283,944.6104991236
"756",2013,621,42.0052084718332,-76.9356593369912,131.58,1,130.71,0.92,0.08,141.585,10.8750000000001,2059,35,60,373.753420334488,919.854773495147
"757",2013,622,41.3602908300926,-73.3736264798146,130.73,1,130.63,0.98,0.02,135.63,5.00000000000034,2060,23,65,389.721078284128,1043.96956651364
"758",2013,644,37.3548453039452,-92.207396992102,117.94,1,118.05,0.97,0.03,114.383333333333,-3.66666666666677,2061,4,83,648.952583751921,1294.14890984129
"759",2013,645,38.185511830815,-88.9526017248609,145.55,1,118.1,0.35,0.65,160.330769230769,42.2307692307693,2062,8,87,672.26109734645,1252.64861092934
"760",2013,646,38.9133345719446,-85.6252957885435,133.81,1,118.08,0.6,0.4,157.405,39.325,2063,13,76,650.848011074508,1189.79633521313
"761",2013,647,39.5762282432288,-82.228512671223,129.64,1,121.11,0.76,0.24,156.651666666667,35.5416666666666,2064,19,67,589.113749865944,1084.58426764264
"762",2013,648,40.2321033043929,-78.7499999977146,126.62,1,126.25,0.94,0.0600000000000001,132.416666666667,6.16666666666669,2065,21,65,507.978193462093,1022.44830796577
"763",2013,649,39.5762282442583,-75.2714873254758,129.96,1,125.17,0.8,0.2,149.12,23.95,2066,7,90,572.71512960626,1217.26535472283
"764",2013,672,35.6719141750947,-90.3080436912314,144.35,1,113.16,0.37,0.63,162.667936507936,49.5079365079365,2068,2,116,807.635141818717,1449.084742867
"765",2013,673,36.4507394369357,-87.063122007697,119.25,1,114.76,0.84,0.16,142.8225,28.0625,2069,2,98,741.19247848304,1313.50118196398
"766",2013,674,37.1280761088605,-83.7632953205549,117.96,1,117.78,0.98,0.02,126.779999999999,8.99999999999929,2070,2,99,666.528024202354,1207.31815981357
"767",2013,675,37.7871442771923,-80.4397747302607,124.59,1,124.84,0.97,0.03,116.506666666666,-8.33333333333354,2071,12,82,530.367962764716,1026.89796809173
"768",2013,676,37.7871442781489,-77.0602252664455,120.17,1,118.77,0.94,0.0600000000000001,142.103333333333,23.3333333333335,2072,2,120,719.232636558036,1326.52155126813
"769",2013,702,35.3305934931474,-82.0025583843541,116.46,1,116.53,0.99,0.01,109.529999999999,-7.00000000000064,2077,1,124,684.423138053617,1245.77053102741
"770",2013,703,35.9983013483697,-78.7499999975762,116.98,1,114.74,0.9,0.1,137.14,22.4000000000002,2078,1,121,781.160578502517,1377.79502904368
"771",2013,733,35.330593494296,-75.4974416214384,129.49,1,124.72,0.78,0.22,146.401818181818,21.6818181818182,2086,0,148,807.296816299121,1417.34475767343
"772",2013,734,37.1280761101847,-73.7367046853622,148.82,1,145.42,0.69,0.31,156.387741935484,10.9677419354839,NA,NA,NA,NA,NA
"773",2013,736,40.6811083445034,-69.9017282266508,135.41,1,135.22,0.95,0.05,139.02,3.79999999999976,2087,15,93,354.116833025628,1044.93032514287
"774",2013,738,44.1402918706975,-65.5800519324866,146.47,1,146.53,0.99,0.01,140.530000000001,-5.99999999999901,2088,36,60,193.2708264469,748.252012606274
"775",2013,739,45.8181578991492,-63.2081616286461,146.21,1,145.95,0.93,0.07,149.664285714286,3.71428571428606,2089,52,60,172.549066149838,782.201451845982
"776",2013,740,47.4513518013259,-60.6792006261634,145.32,1,144.66,0.92,0.08,152.91,8.25000000000006,2090,58,56,100.299915845489,641.011589229533
"777",2014,487,49.9751478154166,-61.8189891890389,149.51,1,149.22,0.97,0.03,158.886666666666,9.66666666666595,2169,115,31,56.2212364180068,472.401350571869
"778",2014,507,48.3185222794017,-93.0488899839306,149.87,1,149.78,0.98,0.02,154.28,4.49999999999983,2170,111,23,236.220824357477,626.690634234855
"779",2014,508,49.0717115252331,-89.1336983912323,153.03,1,153.02,1,0,NA,NA,2171,119,29,120.756658253262,478.742328478568
"780",2014,509,49.7299451365089,-85.0805221420807,150.76,1,150.92,0.97,0.03,145.586666666667,-5.33333333333312,2172,127,25,155.347203005226,465.269166750128
"781",2014,512,49.7299451372615,-72.4194778549693,147.31,1,147.06,0.95,0.05,152.06,5.00000000000003,2175,131,27,145.22059268655,518.45217449565
"782",2014,513,49.0717115262395,-68.3663016055686,148.3,1,148.34,0.98,0.02,146.340000000001,-1.99999999999943,2176,118,31,118.888056944607,595.304399157939
"783",2014,514,48.3185222805963,-64.4511100125928,151.21,1,151.16,0.99,0.01,156.16,4.99999999999972,2177,100,35,119.579808450459,669.956898818196
"784",2014,534,45.8181578968882,-94.2918383779928,158.11,1,147.78,0.54,0.46,170.23652173913,22.4565217391305,2178,98,30,340.060829246329,842.742843109213
"785",2014,535,46.6202372401658,-90.5920142702139,148.72,1,148.66,0.99,0.01,154.660000000001,6.00000000000108,2179,107,28,214.980970498698,611.690793046585
"786",2014,536,47.3238018444925,-86.7658837943541,150.87,1,150.86,0.99,0.01,151.859999999999,0.999999999999062,2180,107,44,136.369372581895,410.501183373206
"787",2014,537,47.9578000244938,-82.8176553580113,151.66,1,151.66,0.99,0.01,151.660000000001,9.66338120633736e-13,2181,124,33,186.800932026364,484.294604222884
"788",2014,538,48.5865921308426,-78.7499999980182,149.4,1,149.31,0.97,0.03,152.31,2.9999999999998,2182,125,28,182.239896208569,525.639837339977
"789",2014,539,47.9578000251635,-74.6823446390516,147.19,1,147.14,0.98,0.02,149.640000000001,2.50000000000071,2183,121,30,180.55618556042,548.691681473844
"790",2014,540,47.3238018454605,-70.7341162024827,145.77,1,145.59,0.95,0.05,149.19,3.60000000000025,2184,111,32,175.507263315001,622.865667602275
"791",2014,541,46.6202372413531,-66.9079857263678,149.67,1,149.43,0.97,0.03,157.429999999999,7.99999999999923,2185,93,33,182.256158524677,706.468665886522
"792",2014,562,44.1402918686352,-91.9199480740028,154.61,1,142.72,0.45,0.55,164.338181818182,21.6181818181818,2186,91,34,400.647302040751,902.611193425678
"793",2014,563,44.8891978391312,-88.2953307659256,147.77,1,145.53,0.74,0.26,154.145384615385,8.61538461538464,2187,91,36,281.919062488708,729.15551742284
"794",2014,564,45.5580435896312,-84.5586595325796,147.59,1,147.98,0.93,0.07,142.408571428572,-5.57142857142833,2188,95,45,205.337014136276,631.875850649382
"795",2014,565,46.1870092076203,-80.7130536184924,147.56,1,147.62,0.98,0.02,144.62,-2.99999999999969,2189,105,37,184.231591251323,591.882666783695
"796",2014,566,46.1870092081857,-76.7869463785759,144.15,1,143.49,0.95,0.05,156.69,13.1999999999997,2190,103,32,247.778157598396,645.055531537721
"797",2014,567,45.5580435905451,-72.9413404642818,145.88,1,141.26,0.79,0.21,163.26,22,2191,88,33,270.305661763138,724.359641225039
"798",2014,568,44.8891978402985,-69.2046692307013,143.62,1,143.63,0.99,0.01,142.63,-1.00000000000034,2192,82,36,223.787274439413,732.811839094966
"799",2014,589,41.5914814738607,-93.0964601408555,154.22,1,129.09,0.15,0.85,158.654705882353,29.564705882353,2193,70,45,532.22196347941,984.898623277669
"800",2014,590,42.4255736420171,-89.6927335499158,151.99,1,135.12,0.23,0.77,157.029090909091,21.9090909090909,2194,77,43,479.78877424545,953.88202125221
"801",2014,591,43.1334602429176,-86.1445569064626,143.79,1,139.07,0.65,0.35,152.555714285714,13.4857142857143,2195,82,57,359.023144482501,836.111025271753
"802",2014,592,43.7827146670404,-82.4962552442126,155.21,1,139.02,0.35,0.65,163.927692307692,24.9076923076923,2196,82,54,295.165311183296,756.261171717911
"803",2014,593,44.4260057265326,-78.7499999978607,142.32,1,139.86,0.81,0.19,152.807368421053,12.9473684210525,2197,81,47,253.896871977875,734.014629440021
"804",2014,594,43.7827146678839,-75.0037447526642,137.89,1,137.58,0.93,0.07,142.008571428571,4.42857142857116,2198,74,39,310.014440487926,755.758953542354
"805",2014,595,43.1334602440522,-71.3554430901979,139.24,1,139.22,0.99,0.01,141.220000000001,2.00000000000117,2199,63,39,302.819362314339,817.168573173164
"806",2014,616,39.0182853806001,-94.233372640393,133.12,1,122.25,0.4,0.6,140.366666666667,18.1166666666667,2200,41,61,695.16048763605,1238.01411663673
"807",2014,617,39.9013629432319,-90.9604566621439,146.16,1,126.68,0.26,0.74,153.004324324324,26.3243243243243,2201,52,52,652.878108882254,1131.29763829736
"808",2014,618,40.6811083428193,-87.5982717795414,159.16,1,128.4,0.1,0.9,162.577777777778,34.1777777777777,2202,62,54,563.283934372245,1013.65854124039
"809",2014,619,41.3602908290039,-84.1263735168693,157.43,1,132.2,0.16,0.84,162.235714285714,30.0357142857143,2203,67,57,497.848956524657,976.327639621547
"810",2014,620,42.005208471077,-80.5643406598932,141.92,1,132.84,0.71,0.29,164.150344827586,31.3103448275861,2204,66,65,368.602355003833,869.501036179289
"811",2014,621,42.0052084718332,-76.9356593369912,137.2,1,136.22,0.92,0.08,148.47,12.2499999999999,2205,65,48,386.679093750926,848.778558354521
"812",2014,622,41.3602908300926,-73.3736264798146,134.78,1,134.71,0.98,0.02,138.209999999999,3.49999999999929,2206,47,54,404.971585147267,966.120739689111
"813",2014,644,37.3548453039452,-92.207396992102,119.54,1,119.64,0.97,0.03,116.306666666667,-3.33333333333307,2207,22,71,724.668035051911,1246.32364572177
"814",2014,645,38.185511830815,-88.9526017248609,141.2,1,121.21,0.35,0.65,151.963846153846,30.7538461538461,2208,35,65,723.942137708978,1203.10130125152
"815",2014,646,38.9133345719446,-85.6252957885435,135.8,1,121.73,0.6,0.4,156.905,35.175,2209,36,71,676.872596147777,1123.65495303045
"816",2014,647,39.5762282432288,-82.228512671223,134.03,1,126.01,0.76,0.24,159.426666666667,33.4166666666667,2210,35,65,583.873519180973,1038.44266235804
"817",2014,648,40.2321033043929,-78.7499999977146,131.03,1,130.66,0.94,0.0600000000000001,136.826666666667,6.16666666666669,2211,43,60,497.017953962019,963.948700437817
"818",2014,649,39.5762282442583,-75.2714873254758,132.96,1,128.31,0.8,0.2,151.56,23.25,2212,24,71,561.792226609411,1147.24714262384
"819",2014,672,35.6719141750947,-90.3080436912314,141.83,1,115.95,0.37,0.63,157.029365079365,41.0793650793651,2214,15,94,874.946016219439,1387.69788142948
"820",2014,673,36.4507394369357,-87.063122007697,118.66,1,116.16,0.84,0.16,131.785,15.625,2215,16,80,808.803905767731,1301.06984142877
"821",2014,674,37.1280761088605,-83.7632953205549,119.52,1,119.35,0.98,0.02,127.85,8.5,2216,12,88,750.726724393252,1202.01619509806
"822",2014,675,37.7871442771923,-80.4397747302607,126.37,1,126.62,0.97,0.03,118.286666666667,-8.33333333333319,2217,16,68,573.744767388468,981.469361931635
"823",2014,676,37.7871442781489,-77.0602252664455,123.11,1,121.89,0.94,0.0600000000000001,142.223333333333,20.3333333333332,2218,6,97,755.642233421291,1282.1430596227
"824",2014,702,35.3305934931474,-82.0025583843541,115.66,1,115.73,0.99,0.01,108.73,-7.0000000000002,2223,5,95,780.796780482884,1255.06970878864
"825",2014,703,35.9983013483697,-78.7499999975762,120.53,1,117.42,0.9,0.1,148.52,31.1000000000001,2224,4,101,880.190188435792,1363.97646810405
"826",2014,733,35.330593494296,-75.4974416214384,130.38,1,124.36,0.78,0.22,151.723636363636,27.3636363636364,2232,4,132,862.464968114388,1403.09882872849
"827",2014,734,37.1280761101847,-73.7367046853622,147.31,1,144.05,0.73,0.27,156.124074074074,12.074074074074,NA,NA,NA,NA,NA
"828",2014,736,40.6811083445034,-69.9017282266508,139.4,1,139.18,0.95,0.05,143.58,4.39999999999992,2233,37,75,330.232056067158,944.408470496891
"829",2014,738,44.1402918706975,-65.5800519324866,147.49,1,147.55,0.99,0.01,141.550000000001,-5.99999999999926,2234,55,52,188.812271103317,716.045375278551
"830",2014,739,45.8181578991492,-63.2081616286461,151.01,1,150.7,0.93,0.07,155.128571428571,4.42857142857127,2235,67,50,137.4875782859,771.178389053118
"831",2014,740,47.4513518013259,-60.6792006261634,156.57,0.99,156.13,0.92,0.07,184.72,28.59,2236,82,46,68.8437157353449,670.116270070657
"832",2015,487,49.9751478154166,-61.8189891890389,151.27,1,150.92,0.97,0.03,162.586666666667,11.6666666666675,2315,110,27,37.9674643233433,375.411037556085
"833",2015,507,48.3185222794017,-93.0488899839306,144.35,1,144.23,0.98,0.02,150.23,6.0000000000004,2316,108,32,248.72804293834,762.786539165659
"834",2015,508,49.0717115252331,-89.1336983912323,149.1,1,149.1,1,0,NA,NA,2317,113,31,132.550525189583,623.576561542419
"835",2015,509,49.7299451365089,-85.0805221420807,147.74,1,148.21,0.97,0.03,132.543333333334,-15.6666666666665,2318,124,24,153.393893159114,625.408191150442
"836",2015,512,49.7299451372615,-72.4194778549693,144.81,1,144.32,0.95,0.05,154.12,9.80000000000021,2321,125,25,137.578446701668,581.680697086512
"837",2015,513,49.0717115262395,-68.3663016055686,146.69,1,146.65,0.98,0.02,148.649999999999,1.99999999999909,2322,116,28,118.718091437752,563.316452219507
"838",2015,514,48.3185222805963,-64.4511100125928,150.11,1,150.04,0.99,0.01,157.040000000003,7.00000000000335,2323,105,41,125.657664773618,599.235737241634
"839",2015,534,45.8181578968882,-94.2918383779928,150.79,1,140.61,0.54,0.46,162.740434782609,22.1304347826086,2324,91,42,362.323335963631,938.6935313977
"840",2015,535,46.6202372401658,-90.5920142702139,141.75,1,141.69,0.99,0.01,147.69,5.99999999999991,2325,97,38,242.603252385215,771.353370276523
"841",2015,536,47.3238018444925,-86.7658837943541,146.22,1,146.23,0.99,0.01,145.230000000001,-0.999999999999318,2326,96,39,97.5028447563073,581.873776776126
"842",2015,537,47.9578000244938,-82.8176553580113,148.49,1,148.5,0.99,0.01,147.500000000002,-0.999999999997868,2327,120,29,177.083899576077,671.868019829566
"843",2015,538,48.5865921308426,-78.7499999980182,146.85,1,146.84,0.97,0.03,147.173333333333,0.333333333333144,2328,123,31,195.967274518083,659.897485954979
"844",2015,539,47.9578000251635,-74.6823446390516,143.54,1,143.5,0.98,0.02,145.5,1.99999999999969,2329,120,29,194.954737493701,633.638797449023
"845",2015,540,47.3238018454605,-70.7341162024827,142.48,1,142.16,0.95,0.05,148.56,6.39999999999981,2330,108,36,193.002583330705,667.816882717891
"846",2015,541,46.6202372413531,-66.9079857263678,146.85,1,146.54,0.97,0.03,156.873333333333,10.3333333333331,2331,95,39,198.389949191207,729.451122291467
"847",2015,562,44.1402918686352,-91.9199480740028,146.78,1,132.29,0.45,0.55,158.635454545455,26.3454545454546,2332,80,47,428.966889136657,966.550789667721
"848",2015,563,44.8891978391312,-88.2953307659256,140.64,1,137.99,0.74,0.26,148.182307692308,10.1923076923076,2333,87,41,296.971872668338,845.772537502134
"849",2015,564,45.5580435896312,-84.5586595325796,141.53,1,141.92,0.93,0.07,136.348571428571,-5.57142857142853,2334,87,43,215.286401830209,793.323906323972
"850",2015,565,46.1870092076203,-80.7130536184924,142.69,1,142.75,0.98,0.02,139.749999999999,-3.00000000000074,2335,96,39,192.568394102206,752.129385259554
"851",2015,566,46.1870092081857,-76.7869463785759,141.46,1,140.8,0.95,0.05,154,13.2000000000002,2336,104,38,283.154627376074,770.432983752545
"852",2015,567,45.5580435905451,-72.9413404642818,143.02,1,138.29,0.79,0.21,160.81380952381,22.5238095238096,2337,92,45,305.667093433626,830.991585497268
"853",2015,568,44.8891978402985,-69.2046692307013,140.17,1,140.17,0.99,0.01,140.17,4.2632564145606e-13,2338,81,46,247.592851689081,801.605793320859
"854",2015,589,41.5914814738607,-93.0964601408555,149.01,1,117.66,0.15,0.85,154.542352941176,36.8823529411765,2339,52,62,549.157284691348,1097.07510997107
"855",2015,590,42.4255736420171,-89.6927335499158,147.17,1,127,0.23,0.77,153.194805194805,26.1948051948052,2340,64,51,498.092818287729,1038.75801977008
"856",2015,591,43.1334602429176,-86.1445569064626,138.87,1,133.32,0.65,0.35,149.177142857143,15.8571428571429,2341,70,53,373.464625273237,935.877519615195
"857",2015,592,43.7827146670404,-82.4962552442126,148.02,1,133.01,0.35,0.65,156.102307692308,23.0923076923077,2342,75,57,320.406752413931,870.346307404985
"858",2015,593,44.4260057265326,-78.7499999978607,136.92,1,134.39,0.81,0.19,147.705789473684,13.3157894736842,2343,82,52,296.384426974926,843.456572763471
"859",2015,594,43.7827146678839,-75.0037447526642,133.05,1,132.59,0.93,0.07,139.161428571429,6.57142857142861,2344,80,46,358.906548530367,857.516755289783
"860",2015,595,43.1334602440522,-71.3554430901979,133.92,1,133.86,0.99,0.01,139.859999999999,5.99999999999864,2345,64,50,362.991111530945,928.066728562216
"861",2015,616,39.0182853806001,-94.233372640393,125.31,1,111.7,0.4,0.6,134.383333333333,22.6833333333333,2346,27,77,712.231185373935,1343.58406006562
"862",2015,617,39.9013629432319,-90.9604566621439,137.62,1,114.89,0.27,0.73,146.02698630137,31.1369863013699,2347,37,68,686.067947587077,1241.3976282876
"863",2015,618,40.6811083428193,-87.5982717795414,156.76,1,121.54,0.1,0.9,160.673333333333,39.1333333333333,2348,49,64,585.81342819003,1107.12039793257
"864",2015,619,41.3602908290039,-84.1263735168693,151.24,1,127.13,0.16,0.84,155.832380952381,28.702380952381,2349,54,60,538.515595330362,1024.5048384376
"865",2015,620,42.005208471077,-80.5643406598932,134.23,1,126.44,0.71,0.29,153.302068965517,26.8620689655172,2350,62,62,418.832696865016,954.058289692638
"866",2015,621,42.0052084718332,-76.9356593369912,130.17,1,129.46,0.92,0.08,138.335,8.87499999999972,2351,61,60,454.619819805025,925.089301075781
"867",2015,622,41.3602908300926,-73.3736264798146,130.02,1,129.88,0.98,0.02,136.880000000001,7.00000000000063,2352,43,64,461.576554799087,1081.75012651432
"868",2015,644,37.3548453039452,-92.207396992102,110.42,1,110.49,0.97,0.03,108.156666666667,-2.33333333333313,2353,17,93,763.246348906439,1333.59217210222
"869",2015,645,38.185511830815,-88.9526017248609,134.83,1,110.97,0.36,0.64,148.25125,37.28125,2354,26,83,766.407017719365,1294.13035500588
"870",2015,646,38.9133345719446,-85.6252957885435,127.83,1,113.57,0.6,0.4,149.22,35.65,2355,31,75,702.019557992891,1181.4832269486
"871",2015,647,39.5762282432288,-82.228512671223,127.8,1,121.11,0.77,0.23,150.196956521739,29.0869565217391,2356,34,69,644.748892024795,1081.28541009723
"872",2015,648,40.2321033043929,-78.7499999977146,124.81,1,124.57,0.94,0.0600000000000001,128.57,4.00000000000023,2357,36,65,586.987769323858,1061.27319556004
"873",2015,649,39.5762282442583,-75.2714873254758,127.23,1,123.62,0.8,0.2,141.67,18.05,2358,21,79,655.679138914922,1245.65050575998
"874",2015,672,35.6719141750947,-90.3080436912314,137.99,1,107.96,0.37,0.63,155.626666666667,47.6666666666667,2360,7,108,930.204677032096,1483.61813889869
"875",2015,673,36.4507394369357,-87.063122007697,110.74,1,107.25,0.84,0.16,129.0625,21.8124999999999,2361,14,93,853.912828929329,1360.14088958299
"876",2015,674,37.1280761088605,-83.7632953205549,112.63,1,112.54,0.98,0.02,117.039999999999,4.49999999999926,2362,12,99,799.93325466258,1247.31788193457
"877",2015,675,37.7871442771923,-80.4397747302607,120.98,1,121.3,0.97,0.03,110.633333333334,-10.6666666666662,2363,17,79,642.480986944966,1086.53272025387
"878",2015,676,37.7871442781489,-77.0602252664455,119.05,1,117.89,0.94,0.0600000000000001,137.223333333333,19.3333333333333,2364,8,98,807.757733960805,1342.91570536112
"879",2015,702,35.3305934931474,-82.0025583843541,110.58,1,110.67,0.99,0.01,101.67,-9.00000000000007,2369,4,103,851.427655256817,1350.08242990402
"880",2015,703,35.9983013483697,-78.7499999975762,115.57,1,112.49,0.9,0.1,143.29,30.8,2370,6,107,904.753107754892,1431.35340479062
"881",2015,733,35.330593494296,-75.4974416214384,129.55,1,123.12,0.78,0.22,152.347272727273,29.2272727272727,2378,5,128,878.936146067611,1464.50989457944
"882",2015,734,37.1280761101847,-73.7367046853622,146.78,1,143.68,0.7,0.3,154.013333333333,10.3333333333333,NA,NA,NA,NA,NA
"883",2015,736,40.6811083445034,-69.9017282266508,138.47,1,138.2,0.95,0.05,143.6,5.40000000000003,2379,33,78,350.664876954378,1088.36010514844
"884",2015,738,44.1402918706975,-65.5800519324866,148.05,1,148.06,0.99,0.01,147.060000000002,-0.999999999998266,2380,59,59,175.487550439083,779.81899256133
"885",2015,739,45.8181578991492,-63.2081616286461,153.54,1,153.03,0.93,0.07,160.315714285714,7.28571428571416,2381,72,60,164.793060258715,794.244676536222
"886",2015,740,47.4513518013259,-60.6792006261634,156.71,0.99,156.01,0.92,0.07,188.297142857143,32.2871428571431,2382,74,54,93.5419605175098,591.944034331861
"887",2016,487,49.9751478154166,-61.8189891890389,144.13,1,143.76,0.97,0.03,156.093333333334,12.3333333333337,2461,104,23,50.6754578266121,371.365451333532
"888",2016,507,48.3185222794017,-93.0488899839306,143.93,1,143.86,0.98,0.02,147.36,3.50000000000031,2462,80,44,264.050310247817,727.584012520043
"889",2016,508,49.0717115252331,-89.1336983912323,149.48,1,149.49,1,0,NA,NA,2463,88,45,141.654068742894,661.713024918578
"890",2016,509,49.7299451365089,-85.0805221420807,148.89,1,149.37,0.97,0.03,133.369999999999,-16.0000000000008,2464,97,29,173.111074173961,629.820051509638
"891",2016,512,49.7299451372615,-72.4194778549693,148.93,1,148.58,0.95,0.05,155.58,6.99999999999977,2467,107,19,149.724570464298,520.59004526541
"892",2016,513,49.0717115262395,-68.3663016055686,149.11,1,149.09,0.98,0.02,150.09,1,2468,97,19,124.272647162287,548.924689418457
"893",2016,514,48.3185222805963,-64.4511100125928,149.29,1,149.27,0.99,0.01,151.269999999999,1.99999999999937,2469,82,37,111.037378402154,624.992480886096
"894",2016,534,45.8181578968882,-94.2918383779928,147.38,1,136.73,0.54,0.46,159.882173913043,23.1521739130435,2470,62,62,399.197750236442,938.985178358251
"895",2016,535,46.6202372401658,-90.5920142702139,143,1,142.94,0.99,0.01,148.940000000002,6.00000000000162,2471,67,54,257.054347391015,794.079282905681
"896",2016,536,47.3238018444925,-86.7658837943541,147.67,1,147.68,0.99,0.01,146.679999999998,-1.00000000000236,2472,63,62,133.213895430019,707.242087682734
"897",2016,537,47.9578000244938,-82.8176553580113,149.82,1,149.83,0.99,0.01,148.829999999998,-1.00000000000205,2473,87,32,211.594143177291,708.738746784625
"898",2016,538,48.5865921308426,-78.7499999980182,150.45,1,150.46,0.97,0.03,150.126666666666,-0.333333333333997,2474,90,28,196.754202348713,676.668400457221
"899",2016,539,47.9578000251635,-74.6823446390516,150.75,1,150.69,0.98,0.02,153.69,3.00000000000014,2475,90,24,186.387866188407,616.639331830394
"900",2016,540,47.3238018454605,-70.7341162024827,148.1,1,147.87,0.95,0.05,152.47,4.59999999999999,2476,79,24,189.517352160777,658.070969100491
"901",2016,541,46.6202372413531,-66.9079857263678,148.33,1,148.08,0.97,0.03,156.413333333333,8.33333333333292,2477,63,31,189.353326595784,738.32891144631
"902",2016,562,44.1402918686352,-91.9199480740028,145.52,1,131.28,0.45,0.55,157.170909090909,25.8909090909091,2478,52,68,456.989666612763,1016.9866094693
"903",2016,563,44.8891978391312,-88.2953307659256,142.34,1,140.71,0.74,0.26,146.979230769231,6.26923076923077,2479,50,69,317.311325034395,924.606177099311
"904",2016,564,45.5580435896312,-84.5586595325796,142.85,1,143.49,0.93,0.07,134.347142857143,-9.14285714285737,2480,47,70,248.994093437056,896.824470940983
"905",2016,565,46.1870092076203,-80.7130536184924,144.95,1,145.03,0.98,0.02,141.029999999999,-4.00000000000088,2481,63,56,222.985679137347,833.064028500865
"906",2016,566,46.1870092081857,-76.7869463785759,145.6,1,144.89,0.95,0.05,159.09,14.2000000000004,2482,70,41,258.77725222163,823.07212597593
"907",2016,567,45.5580435905451,-72.9413404642818,148.65,1,144.62,0.79,0.21,163.810476190476,19.1904761904762,2483,52,50,280.441084900417,843.513777209843
"908",2016,568,44.8891978402985,-69.2046692307013,144.05,1,144.07,0.99,0.01,142.070000000001,-1.99999999999903,2484,39,47,230.288726763468,841.815262297329
"909",2016,589,41.5914814738607,-93.0964601408555,149.12,1,117.23,0.15,0.85,154.747647058824,37.5176470588236,2485,30,80,573.630027191541,1174.61599239515
