"","lonid","latid","ObsYear","season","VANCAR.5.mean","DANPLE.5.mean","AGRAVAN.5.mean","EURPRO.5.mean","CHICAT.5.mean","ASCMON.5.mean"
"389",-121.75,36.75,2013,"spring",NA,167,NA,NA,NA,NA
"390",-121.75,36.75,2014,"spring",158,158,NA,NA,NA,NA
"391",-121.75,36.75,2015,"spring",156,156,NA,NA,NA,NA
"392",-121.75,36.75,2016,"spring",163,163,163,NA,NA,NA
"393",-121.75,36.75,2017,"spring",162,NA,NA,NA,NA,NA
"394",-121.75,37.25,2001,"spring",122,104.8,NA,NA,NA,NA
"395",-121.75,37.25,2002,"spring",NA,147,NA,NA,NA,NA
"396",-121.75,37.25,2003,"spring",132,NA,31,NA,NA,NA
"397",-121.75,37.25,2004,"spring",117,120,NA,NA,NA,NA
"398",-121.75,37.25,2005,"spring",84,84,NA,NA,NA,NA
"399",-121.75,37.25,2007,"spring",136.6,112.4,NA,NA,NA,NA
"400",-121.75,37.25,2014,"spring",NA,123,NA,NA,NA,NA
"401",-121.75,37.25,2015,"fall",238.6,277,NA,NA,NA,NA
"402",-121.75,37.25,2015,"spring",160,155,149.2,NA,NA,NA
"403",-121.75,37.25,2016,"fall",265.4,248.8,NA,NA,NA,NA
"404",-121.75,37.25,2016,"spring",46,46,138,NA,NA,NA
"405",-121.75,37.25,2017,"fall",285.6,282.4,290.6,NA,NA,NA
"406",-121.75,37.25,2017,"spring",134.4,NA,171,NA,NA,NA
"407",-121.75,37.25,2018,"spring",84.2,86,NA,NA,NA,NA
"408",-121.75,37.75,1980,"fall",NA,190,NA,NA,NA,NA
"409",-121.75,37.75,1981,"fall",NA,184,NA,NA,NA,NA
"410",-121.75,37.75,1982,"fall",190,190,NA,NA,NA,NA
"411",-121.75,37.75,1983,"spring",179,179,NA,NA,NA,NA
"412",-121.75,37.75,1984,"spring",171,171,NA,NA,NA,NA
"413",-121.75,37.75,1985,"spring",172,172,NA,NA,NA,NA
"414",-121.75,37.75,1986,"spring",176,176,NA,NA,NA,NA
"415",-121.75,37.75,1987,"spring",180,180,NA,NA,NA,NA
"416",-121.75,37.75,1988,"spring",176,176,NA,NA,NA,NA
"417",-121.75,37.75,1989,"spring",178,178,NA,NA,NA,NA
"418",-121.75,37.75,1990,"spring",166,166,NA,NA,NA,NA
"419",-121.75,37.75,1991,"spring",180,180,NA,NA,NA,NA
"420",-121.75,37.75,1992,"spring",164,164,NA,NA,NA,NA
"421",-121.75,37.75,1993,"spring",169,169,NA,NA,NA,NA
"422",-121.75,37.75,1994,"spring",168,168,NA,NA,NA,NA
"423",-121.75,37.75,1995,"spring",170,NA,170,NA,NA,NA
"424",-121.75,37.75,1996,"spring",170,170,NA,NA,NA,NA
"425",-121.75,37.75,1997,"spring",NA,171,169,NA,NA,NA
"426",-121.75,37.75,1998,"spring",166,166,NA,NA,NA,NA
"427",-121.75,37.75,1999,"spring",NA,165,NA,NA,NA,NA
"428",-121.75,37.75,2000,"spring",NA,171,NA,NA,NA,NA
"429",-121.75,37.75,2001,"fall",183,216,NA,NA,NA,NA
"430",-121.75,37.75,2001,"spring",170,170,NA,NA,NA,NA
"431",-121.75,37.75,2002,"fall",NA,284,NA,NA,NA,NA
"432",-121.75,37.75,2002,"spring",169,169,NA,NA,NA,NA
"433",-121.75,37.75,2003,"fall",184,NA,NA,NA,NA,NA
"434",-121.75,37.75,2003,"spring",168,168,NA,NA,NA,NA
"435",-121.75,37.75,2004,"fall",NA,253,NA,NA,NA,NA
"436",-121.75,37.75,2004,"spring",160,67,NA,NA,NA,NA
"437",-121.75,37.75,2005,"spring",164,164,NA,NA,NA,NA
"438",-121.75,37.75,2006,"spring",170,176,NA,NA,NA,NA
"439",-121.75,37.75,2007,"spring",101,176,NA,NA,NA,NA
"440",-121.75,37.75,2008,"spring",NA,168,NA,NA,NA,NA
"441",-121.75,37.75,2009,"spring",166,166,NA,NA,NA,NA
"442",-121.75,37.75,2010,"spring",172,172,NA,NA,NA,NA
"443",-121.75,37.75,2011,"spring",171,171,143,NA,NA,NA
"444",-121.75,37.75,2012,"spring",164,164,164,NA,NA,NA
"445",-121.75,37.75,2013,"spring",NA,NA,175,NA,NA,NA
"446",-121.75,37.75,2014,"fall",299,259.4,214,NA,NA,NA
"447",-121.75,37.75,2014,"spring",161,161,129.8,NA,NA,NA
"448",-121.75,37.75,2015,"fall",296.6,241.2,217,NA,NA,NA
"449",-121.75,37.75,2015,"spring",159,159,159,NA,NA,NA
"450",-121.75,37.75,2016,"fall",NA,215.6,292,NA,NA,NA
"451",-121.75,37.75,2016,"spring",158,158,161,NA,NA,NA
"452",-121.75,37.75,2017,"fall",249.2,234.6,213.4,NA,NA,NA
"453",-121.75,37.75,2017,"spring",170,170,125,NA,NA,NA
"454",-121.75,37.75,2018,"fall",NA,204,182,NA,NA,NA
"455",-121.75,37.75,2018,"spring",156,118.2,162,NA,NA,NA
"456",-121.75,38.25,2001,"fall",207,NA,NA,NA,NA,NA
"457",-121.75,38.25,2001,"spring",124,NA,NA,NA,NA,NA
"458",-121.75,38.25,2002,"fall",NA,241,NA,NA,NA,NA
"459",-121.75,38.25,2015,"spring",110,110,NA,NA,NA,NA
"460",-121.75,38.25,2016,"fall",NA,271.2,NA,NA,NA,NA
"461",-121.75,38.25,2017,"fall",278,NA,NA,NA,NA,NA
"462",-121.75,38.25,2018,"fall",NA,279,NA,NA,NA,NA
"463",-121.75,38.75,1977,"fall",185,185,NA,NA,NA,NA
"464",-121.75,38.75,1978,"fall",185,185,NA,NA,NA,NA
"465",-121.75,38.75,1979,"fall",185,185,NA,NA,NA,NA
"466",-121.75,38.75,1980,"fall",NA,186,NA,NA,NA,NA
"467",-121.75,38.75,1981,"fall",185,185,NA,NA,NA,NA
"468",-121.75,38.75,1982,"fall",185,185,NA,NA,NA,NA
"469",-121.75,38.75,1983,"fall",185,185,NA,NA,NA,NA
"470",-121.75,38.75,1984,"fall",186,186,NA,NA,NA,NA
"471",-121.75,38.75,1985,"fall",185,185,NA,NA,NA,NA
"472",-121.75,38.75,1986,"fall",185,185,NA,NA,NA,NA
"473",-121.75,38.75,1987,"fall",185,185,NA,NA,NA,NA
"474",-121.75,38.75,1988,"fall",186,186,NA,NA,NA,NA
"475",-121.75,38.75,1989,"fall",185,185,NA,NA,NA,NA
"476",-121.75,38.75,1990,"fall",185,185,NA,NA,NA,NA
"477",-121.75,38.75,1991,"fall",185,185,NA,NA,NA,NA
"478",-121.75,38.75,1992,"fall",186,186,NA,NA,NA,NA
"479",-121.75,38.75,1993,"fall",185,185,NA,NA,NA,NA
"480",-121.75,38.75,1994,"fall",NA,185,NA,NA,NA,NA
"481",-121.75,38.75,1995,"fall",185,185,NA,NA,NA,NA
"482",-121.75,38.75,1996,"fall",186,186,NA,NA,NA,NA
"483",-121.75,38.75,1997,"fall",185,185,NA,NA,NA,NA
"484",-121.75,38.75,1998,"fall",185,185,NA,NA,NA,NA
"485",-121.75,38.75,1999,"fall",NA,185,NA,NA,NA,NA
"486",-121.75,38.75,2000,"fall",186,186,NA,NA,NA,NA
"487",-121.75,38.75,2001,"fall",185,185,NA,NA,NA,NA
"488",-121.75,38.75,2002,"fall",185,185,NA,NA,NA,NA
"489",-121.75,38.75,2003,"fall",185,NA,NA,NA,NA,NA
"490",-121.75,38.75,2004,"fall",NA,186,NA,NA,NA,NA
"491",-121.75,38.75,2005,"fall",185,NA,NA,NA,NA,NA
"492",-121.75,38.75,2006,"fall",NA,185,NA,NA,NA,NA
"493",-121.75,38.75,2009,"fall",185,NA,NA,NA,NA,NA
"494",-121.75,38.75,2011,"fall",185,NA,NA,NA,NA,NA
"495",-121.75,38.75,2012,"fall",186,186,NA,NA,NA,NA
"496",-121.75,38.75,2013,"fall",185,185,NA,NA,NA,NA
"497",-121.75,38.75,2014,"fall",185,185,185,NA,NA,NA
"498",-121.75,38.75,2015,"fall",185,185,185,NA,NA,NA
"499",-121.75,38.75,2016,"fall",186,186,186,NA,NA,NA
"500",-121.75,38.75,2017,"fall",185,185,NA,NA,NA,NA
"501",-121.75,38.75,2018,"fall",NA,NA,185,NA,NA,NA
"502",-121.75,39.75,1996,"fall",NA,189,NA,NA,NA,NA
"503",-121.75,39.75,1999,"fall",NA,185,NA,NA,NA,NA
"504",-121.75,39.75,2001,"fall",185,185,NA,NA,NA,NA
"505",-121.75,39.75,2007,"spring",NA,143,NA,NA,NA,NA
"506",-121.75,39.75,2009,"spring",NA,159,NA,NA,NA,NA
"507",-121.75,39.75,2012,"spring",NA,153,NA,NA,NA,NA
"508",-121.75,39.75,2014,"spring",157,157,NA,NA,NA,NA
"509",-121.75,39.75,2015,"spring",156,156,NA,NA,NA,NA
"510",-121.75,39.75,2016,"spring",154,154,NA,NA,NA,NA
"511",-121.75,39.75,2017,"spring",153,153,NA,NA,NA,NA
"512",-121.75,39.75,2018,"spring",152,152,NA,NA,NA,NA
"513",-121.75,40.25,2013,"spring",NA,138,NA,NA,NA,NA
"514",-121.75,41.75,2009,"spring",180,180,NA,NA,NA,NA
"515",-121.75,41.75,2010,"spring",179,179,NA,NA,NA,NA
"516",-121.75,41.75,2011,"spring",NA,178,NA,NA,NA,NA
"517",-121.75,41.75,2012,"fall",183,183,NA,NA,NA,NA
"518",-121.75,41.75,2013,"spring",180,180,NA,NA,NA,NA
"519",-121.75,41.75,2014,"spring",177,177,NA,NA,NA,NA
"520",-121.75,41.75,2015,"spring",175,175,NA,NA,NA,NA
"521",-121.75,41.75,2016,"spring",179,179,NA,NA,NA,NA
"522",-121.75,41.75,2017,"spring",177,177,NA,NA,NA,NA
"523",-121.75,41.75,2018,"spring",176,176,NA,NA,NA,NA
"524",-121.75,42.25,1988,"fall",199.6,199.6,NA,NA,NA,NA
"525",-121.75,42.25,1990,"fall",196,196,NA,NA,NA,NA
"526",-121.75,42.25,1991,"fall",202,202,NA,NA,NA,NA
"527",-121.75,42.25,1992,"fall",188,188,NA,NA,NA,NA
"528",-121.75,42.25,2008,"fall",213,NA,NA,NA,NA,NA
"529",-121.75,42.25,2017,"fall",207,NA,NA,NA,NA,NA
"530",-121.75,42.25,2017,"spring",179,NA,NA,NA,NA,NA
"531",-121.75,43.75,2002,"fall",201,NA,NA,NA,NA,NA
"532",-121.75,44.25,1990,"fall",188,188,NA,NA,NA,NA
"533",-121.75,44.25,1991,"fall",188,NA,NA,NA,NA,NA
"534",-121.75,44.25,1992,"fall",195,NA,NA,NA,NA,NA
"535",-121.75,44.25,1993,"fall",191,191,NA,NA,NA,NA
"536",-121.75,44.25,1994,"fall",190,NA,NA,NA,NA,NA
"537",-121.75,44.25,1995,"fall",194,NA,NA,NA,NA,NA
"538",-121.75,44.25,1997,"fall",193,NA,NA,NA,NA,NA
"539",-121.75,44.25,1998,"fall",188,NA,NA,NA,NA,NA
"540",-121.75,44.25,2000,"fall",189,NA,NA,NA,NA,NA
"541",-121.75,44.25,2001,"fall",194,NA,NA,NA,NA,NA
"542",-121.75,44.25,2002,"fall",200,NA,NA,NA,NA,NA
"543",-121.75,44.25,2004,"fall",191,NA,NA,NA,NA,NA
"544",-121.75,44.25,2007,"fall",194,NA,NA,NA,NA,NA
"545",-121.75,44.25,2008,"fall",191,NA,NA,NA,NA,NA
"546",-121.75,44.25,2009,"fall",191,NA,NA,NA,NA,NA
"547",-121.75,44.25,2012,"fall",195,NA,NA,NA,NA,NA
"548",-121.75,44.25,2014,"fall",192,NA,NA,NA,NA,NA
"549",-121.75,44.25,2015,"fall",191,NA,NA,NA,NA,NA
"550",-121.75,44.25,2017,"fall",198,NA,NA,NA,NA,NA
"551",-121.75,46.75,2017,"fall",241,NA,NA,NA,NA,NA
"552",-121.75,47.25,2015,"fall",185,NA,NA,NA,NA,NA
"553",-121.75,47.75,1991,"fall",209,NA,NA,NA,NA,NA
"554",-121.75,47.75,1992,"spring",179,NA,NA,NA,NA,NA
"555",-121.75,47.75,1995,"fall",197,NA,NA,NA,NA,NA
"556",-121.75,47.75,1996,"fall",209,NA,NA,NA,NA,NA
"557",-121.75,48.75,2015,"fall",188,NA,NA,NA,NA,NA
"558",-121.75,48.75,2017,"fall",221,NA,NA,NA,NA,NA
"559",-121.25,36.25,1998,"spring",180,180,NA,NA,NA,NA
"560",-121.25,36.25,1999,"spring",156,NA,NA,NA,NA,NA
"561",-121.25,36.25,2000,"spring",NA,162,NA,NA,NA,NA
"562",-121.25,36.25,2001,"spring",161,161,NA,NA,NA,NA
"563",-121.25,36.25,2002,"fall",308,249.4,NA,NA,NA,NA
"564",-121.25,36.25,2002,"spring",83.8,71,NA,NA,NA,NA
"565",-121.25,36.25,2003,"spring",NA,148.8,NA,NA,NA,NA
"566",-121.25,36.25,2004,"spring",163,163,NA,NA,NA,NA
"567",-121.25,36.25,2005,"spring",156,155.6,NA,NA,NA,NA
"568",-121.25,36.25,2006,"spring",155,155,NA,NA,NA,NA
"569",-121.25,36.25,2007,"spring",161,154,NA,NA,NA,NA
"570",-121.25,36.25,2008,"spring",153,153,NA,NA,NA,NA
"571",-121.25,36.25,2009,"spring",167,158,NA,NA,NA,NA
"572",-121.25,36.25,2010,"spring",157,156,NA,NA,NA,NA
"573",-121.25,36.25,2011,"spring",NA,165,NA,NA,NA,NA
"574",-121.25,36.25,2012,"spring",170,170,NA,NA,NA,NA
"575",-121.25,36.25,2013,"spring",NA,168,NA,NA,NA,NA
"576",-121.25,36.25,2014,"spring",159,159,NA,NA,NA,NA
"577",-121.25,36.25,2015,"spring",157,151,NA,NA,NA,NA
"578",-121.25,36.25,2016,"spring",157,157,NA,NA,NA,NA
"579",-121.25,36.25,2017,"spring",155,155,NA,NA,NA,NA
"580",-121.25,36.25,2018,"spring",161,NA,NA,NA,NA,NA
"581",-121.25,37.25,2004,"fall",NA,229.8,NA,NA,NA,NA
"582",-121.25,37.25,2004,"spring",93,93,NA,NA,NA,NA
"583",-121.25,37.25,2005,"spring",87.2,74,NA,NA,NA,NA
"584",-121.25,37.25,2006,"spring",NA,152,NA,NA,NA,NA
"585",-121.25,38.25,1978,"fall",194,194,NA,NA,NA,NA
"586",-121.25,38.25,1979,"fall",200,200,NA,NA,NA,NA
"587",-121.25,38.25,1980,"fall",NA,206,NA,NA,NA,NA
"588",-121.25,38.25,1986,"fall",183,183,NA,NA,NA,NA
"589",-121.25,38.25,1987,"spring",NA,181,NA,NA,NA,NA
"590",-121.25,38.25,1988,"spring",168,168,NA,NA,NA,NA
"591",-121.25,38.25,1989,"spring",NA,167,NA,NA,NA,NA
"592",-121.25,38.25,1990,"spring",166,166,NA,NA,NA,NA
"593",-121.25,38.25,1991,"spring",165,165,NA,NA,NA,NA
"594",-121.25,38.25,1992,"spring",172,172,NA,NA,NA,NA
"595",-121.25,38.25,1993,"spring",176,176,NA,NA,NA,NA
"596",-121.25,38.25,1994,"spring",NA,168,NA,NA,NA,NA
"597",-121.25,38.25,1995,"fall",184,184,NA,NA,NA,NA
"598",-121.25,38.25,1995,"spring",168,168,NA,NA,NA,NA
"599",-121.25,38.25,1996,"spring",174,167,NA,NA,NA,NA
"600",-121.25,38.25,1997,"spring",172,172,NA,NA,NA,NA
"601",-121.25,38.25,1998,"spring",172,172,NA,NA,NA,NA
"602",-121.25,38.25,1999,"spring",NA,170,NA,NA,NA,NA
"603",-121.25,38.25,2000,"spring",163,163,NA,NA,NA,NA
"604",-121.25,38.25,2001,"spring",167,167,NA,NA,NA,NA
"605",-121.25,38.25,2002,"spring",166,166,NA,NA,NA,NA
"606",-121.25,38.25,2003,"spring",165,165,NA,NA,NA,NA
"607",-121.25,38.25,2004,"fall",NA,260,NA,NA,NA,NA
"608",-121.25,38.25,2004,"spring",165,165,NA,NA,NA,NA
"609",-121.25,38.25,2005,"spring",169,169,NA,NA,NA,NA
"610",-121.25,38.25,2006,"spring",NA,175,NA,NA,NA,NA
"611",-121.25,38.25,2007,"spring",167,168,NA,NA,NA,NA
"612",-121.25,38.25,2009,"spring",171,171,NA,NA,NA,NA
"613",-121.25,38.25,2010,"spring",163,163,NA,NA,NA,NA
"614",-121.25,38.25,2011,"spring",163,NA,NA,NA,NA,NA
"615",-121.25,38.25,2012,"spring",NA,169,NA,NA,NA,NA
"616",-121.25,38.25,2013,"spring",173,NA,NA,NA,NA,NA
"617",-121.25,38.25,2014,"spring",NA,165,NA,NA,NA,NA
"618",-121.25,38.25,2015,"spring",NA,171,NA,NA,NA,NA
"619",-121.25,38.25,2016,"spring",170,170,NA,NA,NA,NA
"620",-121.25,38.25,2017,"spring",168,168,NA,NA,NA,NA
"621",-121.25,38.25,2018,"spring",167,NA,167,NA,NA,NA
"622",-121.25,38.75,2001,"fall",231,NA,NA,NA,NA,NA
"623",-121.25,40.25,2007,"fall",189,189,NA,NA,NA,NA
"624",-121.25,40.25,2008,"fall",195,195,NA,NA,NA,NA
"625",-121.25,40.25,2009,"fall",193,NA,NA,NA,NA,NA
"626",-121.25,40.25,2010,"fall",205,205,NA,NA,NA,NA
"627",-121.25,40.25,2011,"fall",198,198,NA,NA,NA,NA
"628",-121.25,40.25,2012,"fall",203,203,NA,NA,NA,NA
"629",-121.25,40.25,2013,"fall",201,201,NA,NA,NA,NA
"630",-121.25,40.25,2014,"fall",193,193,NA,NA,NA,NA
"631",-121.25,40.25,2015,"fall",199,199,NA,NA,NA,NA
"632",-121.25,40.25,2016,"fall",205,205,NA,NA,NA,NA
"633",-121.25,40.25,2017,"fall",203,203,NA,NA,NA,NA
"634",-121.25,40.25,2018,"fall",195,195,NA,NA,NA,NA
"635",-121.25,43.75,2017,"fall",225.2,NA,NA,NA,NA,NA
"636",-121.25,47.25,1991,"fall",188,NA,NA,NA,NA,NA
"637",-121.25,47.75,2003,"fall",207,NA,NA,NA,NA,NA
"638",-121.25,48.25,2017,"fall",220,NA,NA,NA,NA,NA
"639",-120.75,35.25,2001,"fall",NA,203,NA,NA,NA,NA
"640",-120.75,35.25,2002,"fall",195,NA,NA,NA,NA,NA
"641",-120.75,35.25,2005,"spring",166,NA,NA,NA,NA,NA
"642",-120.75,35.25,2008,"spring",82,63,NA,NA,NA,NA
"643",-120.75,35.25,2013,"spring",NA,24,NA,NA,NA,NA
"644",-120.75,37.75,2015,"spring",128,132.8,NA,NA,NA,NA
"645",-120.75,37.75,2017,"fall",258,NA,NA,NA,NA,NA
"646",-120.75,37.75,2017,"spring",NA,139,NA,NA,NA,NA
"647",-120.75,38.25,2002,"spring",143,143,NA,NA,NA,NA
"648",-120.75,39.25,2015,"spring",NA,93,NA,NA,NA,NA
"649",-120.75,39.75,2001,"spring",181,181,NA,NA,NA,NA
"650",-120.75,39.75,2002,"spring",180,180,NA,NA,NA,NA
"651",-120.75,39.75,2003,"spring",179,179,NA,NA,NA,NA
"652",-120.75,39.75,2004,"spring",179,179,NA,NA,NA,NA
"653",-120.75,39.75,2005,"spring",176,176,NA,NA,NA,NA
"654",-120.75,39.75,2006,"fall",182,182,NA,NA,NA,NA
"655",-120.75,39.75,2007,"spring",181,181,NA,NA,NA,NA
"656",-120.75,39.75,2008,"spring",180,180,NA,NA,NA,NA
"657",-120.75,39.75,2009,"fall",192,NA,NA,NA,NA,NA
"658",-120.75,39.75,2010,"spring",177,NA,NA,NA,NA,NA
"659",-120.75,39.75,2011,"fall",NA,197,NA,NA,NA,NA
"660",-120.75,39.75,2012,"fall",189,NA,NA,NA,NA,NA
"661",-120.75,39.75,2013,"fall",187,187,NA,NA,NA,NA
"662",-120.75,39.75,2014,"spring",172,172,NA,NA,NA,NA
"663",-120.75,39.75,2015,"spring",180,180,NA,NA,NA,NA
"664",-120.75,39.75,2016,"spring",171,171,NA,NA,NA,NA
"665",-120.75,39.75,2017,"fall",184,184,NA,NA,NA,NA
"666",-120.75,39.75,2018,"spring",NA,181,NA,NA,NA,NA
"667",-120.75,40.25,2017,"fall",185,185,NA,NA,NA,NA
"668",-120.75,40.25,2018,"fall",186,NA,NA,NA,NA,NA
"669",-120.75,41.75,2014,"spring",172.4,159.2,NA,NA,NA,NA
"670",-120.75,41.75,2015,"spring",128,NA,NA,NA,NA,NA
"671",-120.75,41.75,2017,"fall",NA,202,NA,NA,NA,NA
"672",-120.75,44.75,1979,"fall",196,NA,NA,NA,NA,NA
"673",-120.75,44.75,1980,"fall",194,194,NA,NA,NA,NA
"674",-120.75,44.75,1981,"fall",193,193,NA,NA,NA,NA
"675",-120.75,44.75,2002,"fall",201,NA,NA,NA,NA,NA
"676",-120.75,46.75,1994,"spring",177,NA,NA,NA,NA,NA
"677",-120.75,46.75,1995,"fall",183,NA,NA,NA,NA,NA
"678",-120.75,47.25,1995,"spring",175,NA,NA,NA,NA,NA
"679",-120.75,47.75,2015,"fall",192,NA,NA,NA,NA,NA
"680",-120.75,48.75,2017,"fall",227,NA,NA,NA,NA,NA
"681",-120.25,34.75,2015,"spring",NA,87,NA,NA,NA,NA
"682",-120.25,34.75,2016,"fall",NA,NA,257,NA,NA,NA
"683",-120.25,34.75,2016,"spring",NA,123,NA,NA,NA,NA
"684",-120.25,34.75,2017,"spring",NA,78,NA,NA,NA,NA
"685",-120.25,35.25,2005,"spring",166,166,NA,NA,NA,NA
"686",-120.25,35.25,2008,"fall",NA,293,NA,NA,NA,NA
"687",-120.25,35.25,2015,"spring",104,NA,NA,NA,NA,NA
"688",-120.25,37.25,2019,"spring",80,NA,NA,NA,NA,NA
"689",-120.25,38.25,2001,"spring",165,NA,NA,NA,NA,NA
"690",-120.25,38.25,2002,"fall",NA,207,NA,NA,NA,NA
"691",-120.25,38.75,2001,"spring",180,180,NA,NA,NA,NA
"692",-120.25,38.75,2003,"spring",170,NA,NA,NA,NA,NA
"693",-120.25,38.75,2010,"fall",199,NA,NA,NA,NA,NA
"694",-120.25,39.75,2001,"spring",130,88,NA,NA,NA,NA
"695",-120.25,39.75,2004,"spring",100,100,NA,NA,NA,NA
"696",-120.25,39.75,2005,"spring",172,NA,NA,NA,NA,NA
"697",-120.25,39.75,2011,"fall",NA,197,NA,NA,NA,NA
"698",-120.25,39.75,2013,"fall",NA,186,NA,NA,NA,NA
"699",-120.25,40.75,2011,"spring",NA,178,NA,NA,NA,NA
"700",-120.25,41.75,2014,"spring",179,179,NA,NA,NA,NA
"701",-120.25,41.75,2015,"spring",178,178,NA,NA,NA,NA
"702",-120.25,41.75,2016,"spring",177,177,NA,NA,NA,NA
"703",-120.25,41.75,2017,"spring",175,175,NA,NA,NA,NA
"704",-120.25,41.75,2018,"spring",174,NA,NA,NA,NA,NA
"705",-120.25,44.25,1991,"fall",192,NA,NA,NA,NA,NA
"706",-120.25,44.25,1992,"spring",174,NA,NA,NA,NA,NA
"707",-120.25,44.25,1993,"spring",170,NA,NA,NA,NA,NA
"708",-120.25,44.25,1994,"spring",NA,176,NA,NA,NA,NA
"709",-120.25,44.25,1995,"spring",175,NA,NA,NA,NA,NA
"710",-120.25,44.25,1997,"spring",NA,179,NA,NA,NA,NA
"711",-120.25,44.25,1998,"spring",178,NA,NA,NA,NA,NA
"712",-120.25,44.25,2000,"spring",NA,176,NA,NA,NA,NA
"713",-120.25,44.25,2001,"spring",174,NA,NA,NA,NA,NA
"714",-120.25,44.25,2003,"spring",177,NA,NA,NA,NA,NA
"715",-120.25,44.25,2004,"spring",178,NA,NA,NA,NA,NA
"716",-120.25,44.25,2010,"spring",NA,177,NA,NA,NA,NA
"717",-120.25,44.25,2011,"spring",176,NA,NA,NA,NA,NA
"718",-120.25,44.25,2012,"spring",182,NA,NA,NA,NA,NA
"719",-120.25,44.25,2014,"spring",179,NA,NA,NA,NA,NA
"720",-120.25,44.25,2015,"spring",177,NA,NA,NA,NA,NA
"721",-120.25,44.25,2016,"spring",174,174,NA,NA,NA,NA
"722",-120.25,44.25,2017,"spring",180,175,NA,NA,NA,NA
"723",-120.25,44.25,2018,"spring",179,NA,NA,NA,NA,NA
"724",-120.25,44.75,2005,"spring",134,NA,NA,NA,NA,NA
"725",-120.25,47.75,1991,"spring",168,NA,NA,NA,NA,NA
"726",-120.25,47.75,1992,"spring",181,NA,NA,NA,NA,NA
"727",-120.25,47.75,1995,"spring",168,NA,NA,NA,NA,NA
"728",-120.25,47.75,1996,"spring",174,NA,NA,NA,NA,NA
"729",-120.25,47.75,1998,"spring",171,NA,NA,NA,NA,NA
"730",-120.25,47.75,2000,"spring",177,NA,NA,NA,NA,NA
"731",-120.25,47.75,2001,"fall",182,182,NA,NA,NA,NA
"732",-120.25,47.75,2002,"spring",174,NA,NA,NA,NA,NA
"733",-120.25,47.75,2003,"spring",179,NA,NA,NA,NA,NA
"734",-120.25,47.75,2004,"spring",179,NA,NA,NA,NA,NA
"735",-120.25,47.75,2005,"spring",177,NA,NA,NA,NA,NA
"736",-120.25,47.75,2009,"spring",179,NA,NA,NA,NA,NA
"737",-120.25,47.75,2017,"spring",179,NA,NA,NA,NA,NA
"738",-120.25,48.75,1995,"spring",168,NA,NA,NA,NA,NA
"739",-119.75,34.25,2006,"fall",NA,323,NA,NA,NA,NA
"740",-119.75,34.25,2016,"spring",NA,115,NA,NA,NA,NA
"741",-119.75,34.75,2008,"spring",NA,153,NA,NA,NA,NA
"742",-119.75,34.75,2009,"spring",107,NA,NA,NA,NA,NA
"743",-119.75,37.25,2002,"spring",NA,171,NA,NA,NA,NA
"744",-119.75,37.75,2002,"spring",NA,172,NA,NA,NA,NA
"745",-119.75,37.75,2004,"spring",114,NA,NA,NA,NA,NA
"746",-119.75,37.75,2013,"spring",NA,165,NA,NA,NA,NA
"747",-119.75,38.25,1982,"fall",185,185,NA,NA,NA,NA
"748",-119.75,38.25,1983,"fall",184,184,NA,NA,NA,NA
"749",-119.75,38.25,1984,"fall",190,190,NA,NA,NA,NA
"750",-119.75,38.25,1986,"fall",200,200,NA,NA,NA,NA
"751",-119.75,38.25,1987,"spring",181,181,NA,NA,NA,NA
"752",-119.75,38.25,1988,"spring",177,177,NA,NA,NA,NA
"753",-119.75,38.25,1989,"fall",196,196,NA,NA,NA,NA
"754",-119.75,38.25,1990,"fall",195,195,NA,NA,NA,NA
"755",-119.75,38.25,1991,"fall",194,194,NA,NA,NA,NA
"756",-119.75,38.25,1993,"fall",205,NA,NA,NA,NA,NA
"757",-119.75,38.25,1994,"fall",190,190,NA,NA,NA,NA
"758",-119.75,38.25,1995,"fall",203,203,NA,NA,NA,NA
"759",-119.75,38.25,1996,"fall",NA,188,NA,NA,NA,NA
"760",-119.75,38.25,1997,"fall",186,186,NA,NA,NA,NA
"761",-119.75,38.25,1998,"fall",199,199,NA,NA,NA,NA
"762",-119.75,38.25,1999,"fall",205,NA,NA,NA,NA,NA
"763",-119.75,38.25,2000,"fall",NA,204,NA,NA,NA,NA
"764",-119.75,38.25,2001,"fall",202,202,NA,NA,NA,NA
"765",-119.75,38.25,2001,"spring",164,NA,NA,NA,NA,NA
"766",-119.75,38.25,2002,"fall",NA,194,NA,NA,NA,NA
"767",-119.75,38.25,2003,"fall",200,200,NA,NA,NA,NA
"768",-119.75,38.25,2004,"fall",206,206,NA,NA,NA,NA
"769",-119.75,38.25,2005,"fall",197,197,NA,NA,NA,NA
"770",-119.75,38.25,2006,"fall",NA,210,NA,NA,NA,NA
"771",-119.75,38.25,2008,"fall",201,201,NA,NA,NA,NA
"772",-119.75,38.25,2009,"fall",199,199,NA,NA,NA,NA
"773",-119.75,38.25,2010,"fall",205,205,NA,NA,NA,NA
"774",-119.75,38.25,2017,"fall",212,212,NA,NA,NA,NA
"775",-119.75,38.75,1999,"fall",NA,214,NA,NA,NA,NA
"776",-119.75,38.75,2013,"fall",NA,228,NA,NA,NA,NA
"777",-119.75,38.75,2016,"fall",NA,196,NA,NA,NA,NA
"778",-119.75,38.75,2017,"fall",211,NA,NA,NA,NA,NA
